0;44;3.12;14.10;
1;44;3.12;14.10;
2;44;3.12;14.08;
3;44;3.13;14.08;
4;44;3.11;14.13;
5;44;3.11;14.13;
6;44;3.11;14.13;
7;44;3.11;14.14;
8;44;3.11;14.15;
9;44;3.11;14.13;
10;44;3.10;14.19;
11;44;3.11;14.13;
12;44;3.12;14.09;
13;44;3.12;14.11;
14;44;3.12;14.12;
15;44;3.11;14.16;
16;44;3.11;14.13;
17;44;3.10;14.19;
18;44;3.11;14.15;
19;44;3.10;14.17;
20;44;3.12;14.09;
21;44;3.11;14.16;
22;44;3.11;14.15;
23;44;3.11;14.17;
24;44;3.12;14.12;
25;44;3.10;14.19;
26;44;3.11;14.13;
27;44;3.11;14.16;
28;44;3.12;14.11;
29;44;3.10;14.21;
30;44;3.11;14.15;
31;44;3.11;14.13;
32;44;3.11;14.14;
33;44;3.10;14.21;
34;44;3.11;14.14;
35;44;3.11;14.16;
36;44;3.11;14.13;
37;44;3.11;14.16;
38;44;3.11;14.17;
39;44;3.11;14.16;
40;44;3.07;14.33;
41;44;3.10;14.20;
42;44;3.12;14.10;
43;44;3.10;14.20;
44;44;3.10;14.17;
45;44;3.11;14.17;
46;44;3.12;14.09;
47;44;3.12;14.12;
48;44;3.12;14.09;
49;44;3.09;14.22;
50;44;3.10;14.18;
51;44;3.11;14.16;
52;44;3.12;14.12;
53;44;3.12;14.12;
54;44;3.11;14.13;
55;44;3.12;14.12;
56;44;3.09;14.23;
57;44;3.11;14.14;
58;44;3.11;14.15;
59;44;3.09;14.23;
60;44;3.12;14.09;
61;44;3.11;14.16;
62;44;3.11;14.16;
63;44;3.09;14.25;
64;44;3.09;14.24;
65;44;3.12;14.12;
66;44;3.11;14.16;
67;44;3.10;14.21;
68;44;3.11;14.14;
69;44;3.11;14.15;
70;44;3.10;14.18;
71;44;3.11;14.16;
72;44;3.11;14.17;
73;44;3.10;14.19;
74;44;3.10;14.18;
75;44;3.11;14.17;
76;44;3.12;14.10;
77;44;3.11;14.14;
78;44;3.11;14.15;
79;44;3.10;14.20;
80;44;3.09;14.22;
81;44;3.11;14.17;
82;44;3.09;14.26;
83;44;3.08;14.27;
84;44;3.08;14.27;
85;44;3.08;14.27;
86;44;3.10;14.17;
87;44;3.11;14.16;
88;44;3.10;14.20;
89;44;3.11;14.16;
90;44;3.10;14.18;
91;44;3.10;14.22;
92;44;3.11;14.13;
93;44;3.11;14.14;
94;44;3.10;14.20;
95;44;3.10;14.21;
96;44;3.10;14.17;
97;44;3.09;14.22;
98;44;3.11;14.14;
99;44;3.10;14.21;
