0;44;3.10;14.18;
1;44;3.08;14.28;
2;44;3.07;14.32;
3;44;3.04;14.49;
4;44;3.08;14.28;
5;44;3.07;14.35;
6;44;3.11;14.17;
7;44;3.10;14.18;
8;44;3.07;14.33;
9;44;3.11;14.16;
10;44;3.08;14.28;
11;44;3.08;14.29;
12;44;3.10;14.21;
13;44;3.08;14.30;
14;44;3.08;14.31;
15;44;3.10;14.21;
16;44;3.08;14.27;
17;44;3.11;14.15;
18;44;3.09;14.23;
19;44;3.07;14.33;
20;44;3.06;14.36;
21;44;3.06;14.40;
22;44;3.05;14.42;
23;44;3.09;14.22;
24;44;3.10;14.21;
25;44;3.09;14.26;
26;44;3.10;14.20;
27;44;3.07;14.33;
28;44;3.09;14.26;
29;44;3.07;14.35;
30;44;3.06;14.38;
31;44;3.10;14.21;
32;44;3.06;14.38;
33;44;3.10;14.22;
34;44;3.08;14.27;
35;44;3.08;14.27;
36;44;3.09;14.25;
37;44;3.08;14.27;
38;44;3.06;14.37;
39;44;3.10;14.21;
40;44;3.07;14.33;
41;44;3.09;14.24;
42;44;3.10;14.19;
43;44;3.08;14.29;
44;44;3.09;14.25;
45;44;3.08;14.31;
46;44;3.08;14.27;
47;44;3.08;14.29;
48;44;3.09;14.22;
49;44;3.08;14.28;
50;44;3.08;14.26;
51;44;3.07;14.34;
52;44;3.09;14.23;
53;44;3.09;14.24;
54;44;3.08;14.29;
55;44;3.10;14.21;
56;44;3.07;14.33;
57;44;3.09;14.24;
58;44;3.08;14.28;
59;44;3.09;14.22;
60;44;3.09;14.25;
61;44;3.08;14.26;
62;44;3.09;14.24;
63;44;3.10;14.19;
64;44;3.08;14.29;
65;44;3.08;14.27;
66;44;3.09;14.24;
67;44;3.07;14.32;
68;44;3.09;14.22;
69;44;3.09;14.26;
70;44;3.08;14.27;
71;44;3.09;14.25;
72;44;3.09;14.23;
73;44;3.07;14.32;
74;44;3.08;14.27;
75;44;3.09;14.23;
76;44;3.08;14.30;
77;44;3.09;14.25;
78;44;3.08;14.27;
79;44;3.09;14.22;
80;44;3.09;14.23;
81;44;3.08;14.29;
82;44;3.09;14.22;
83;44;3.08;14.26;
84;44;3.09;14.25;
85;44;3.09;14.26;
86;44;3.06;14.40;
87;44;3.06;14.39;
88;44;3.07;14.31;
89;44;3.06;14.37;
90;44;3.08;14.28;
91;44;3.11;14.13;
92;44;3.10;14.17;
93;44;3.10;14.18;
94;44;3.11;14.15;
95;44;3.10;14.19;
96;44;3.11;14.16;
97;44;3.10;14.20;
98;44;3.07;14.35;
99;44;3.11;14.17;
